id_operacion,fecha_operacion,precio,public_id,codigo_frente_agua,codigo_vista,codigo_condicion,codigo_calidad,anio_renovacion,agente_id,codigo_pais
1723049567,28/07/2022,150000.00,14046888,0,0,3,7,0,9,1
1723049624,10/05/2022,330000.00,13537014,0,0,3,7,0,10,1
1723059050,09/06/2022,290300.00,12576208,0,0,4,6,0,8,1
1723099031,18/10/2022,724950.00,12301391,0,0,3,9,0,8,1
1724069043,16/06/2022,739888.00,13444057,0,4,4,8,0,1,4
1724069059,22/05/2022,2000000.00,11809748,1,4,3,10,0,1,1
1724069060,05/05/2023,1075000.00,13010011,1,3,3,8,0,11,1
1724069062,12/07/2022,1365000.00,14197320,1,3,3,9,0,1,1
1724069079,17/03/2023,1452000.00,10861924,1,3,3,9,0,9,1
1724079013,16/07/2022,529000.00,13660253,0,0,3,9,0,8,1
1724079048,06/12/2022,475000.00,13749690,0,0,3,7,0,11,4
1724500030,10/03/2023,415000.00,11134517,0,0,3,8,0,1,1
1725059127,23/02/2023,2350000.00,14951750,0,2,3,11,0,11,1
1725059136,19/11/2022,1815000.00,10777363,0,2,3,12,0,6,1
1725059182,29/06/2022,1150000.00,10349232,0,0,3,10,0,11,1
1725059187,27/10/2022,595000.00,12928859,0,0,3,7,2010,6,1
1725059209,27/09/2022,698000.00,11355230,0,0,5,7,0,11,5
1725059252,31/03/2023,550000.00,13122564,0,0,3,8,0,1,1
1725059259,23/11/2022,437500.00,11547568,0,0,3,7,0,10,1
1725059316,18/11/2022,2385000.00,13307836,0,2,3,13,0,2,1
1725059330,25/03/2023,1100000.00,14586198,0,0,3,9,0,11,1
1725079025,01/09/2022,539000.00,11856647,0,0,3,7,0,9,1
1725079047,02/11/2022,410000.00,13595346,0,0,3,7,0,6,1
1725079061,08/07/2022,500000.00,10779455,0,0,3,7,0,8,1
1725800280,14/06/2022,373000.00,12604004,0,0,4,7,0,4,8
1726059053,14/09/2022,270000.00,10806549,0,0,1,6,0,9,6
1726059134,08/10/2022,1419000.00,12602279,0,0,3,11,0,3,1
1726069051,21/05/2022,306000.00,14235474,0,0,4,7,1989,4,1
1726069060,07/04/2023,655000.00,13097067,0,0,4,9,0,6,1
1726069064,22/03/2023,380000.00,11432086,0,0,3,7,0,11,10
1726069084,06/12/2022,465000.00,11654658,0,0,4,7,0,2,1
1726069179,21/12/2022,432000.00,12219616,0,0,4,8,0,11,1
1726069198,16/09/2022,850000.00,14672787,0,0,4,9,0,8,1
1726069202,16/07/2022,420000.00,11779316,0,0,3,7,0,1,1
1726600110,15/07/2022,675000.00,13886718,0,0,3,9,0,11,1
1726600120,29/06/2022,729032.00,13114348,0,0,4,9,0,8,1
1726600150,24/02/2023,970000.00,14890912,0,0,4,9,0,6,1
1727000680,07/12/2022,699000.00,13338975,0,0,4,9,0,5,1
1727001300,07/06/2022,1900000.00,14968151,0,0,3,11,0,8,1
1727500010,05/01/2023,354000.00,13909647,0,0,3,7,0,11,1
1727500230,17/11/2022,415000.00,13727741,0,0,3,7,0,11,3
1727500280,18/08/2022,480000.00,14876790,0,0,5,7,0,7,1
1727500340,12/06/2022,397500.00,12119586,0,0,3,7,0,11,1
1727500390,28/10/2022,450000.00,12226679,0,0,4,7,0,7,9
1727510030,10/03/2023,530000.00,12638076,0,0,5,7,0,11,1
1727850340,27/09/2022,1272000.00,13478427,0,0,3,11,0,11,10
1727850350,10/11/2022,1570800.00,10249914,0,0,4,11,0,3,1
1732600050,15/10/2022,423500.00,10901535,0,0,3,8,0,5,1
1732800175,28/06/2022,850000.00,11613813,0,0,3,8,0,1,1
1732800184,06/05/2022,499000.00,10356480,0,0,3,8,0,1,8
1732800194,11/11/2022,840000.00,11803143,0,0,3,9,0,1,1
1732800199,09/05/2023,935000.00,11635200,0,0,3,9,0,11,1
1732800310,28/02/2023,2000000.00,10327340,0,3,3,10,0,1,1
1732800780,10/02/2023,3065000.00,12736638,0,4,5,11,0,9,1
1732800820,17/06/2022,1325000.00,11096883,0,0,4,8,0,1,8
1732800865,30/09/2022,1300000.00,10357790,0,0,3,9,0,7,1
1732801150,29/06/2022,2300000.00,13483542,0,2,4,11,0,1,1
1732801300,06/10/2022,1248000.00,14810122,0,0,3,9,0,4,1
1735800050,07/04/2023,142500.00,13173512,0,0,4,5,0,1,1
1736100090,12/12/2022,339888.00,12362590,0,0,3,7,0,11,1
1736800520,01/04/2023,662500.00,12007217,0,0,3,8,0,1,1
1736800740,01/03/2023,525000.00,11891294,0,0,3,8,0,11,1
1736800920,19/04/2023,475000.00,11937554,0,0,3,8,0,11,1
1737100040,20/10/2022,525000.00,13349542,0,0,3,8,0,11,1
1737100830,03/02/2023,577000.00,10056000,0,0,3,8,0,11,4
1737300110,24/08/2022,572880.00,14654681,0,0,3,8,0,3,1
1737300130,20/12/2022,610000.00,11790135,0,0,3,8,0,9,3
1737320060,08/06/2022,366000.00,14122223,0,0,3,8,0,5,1
1737320120,30/04/2022,470000.00,14109898,0,0,3,8,0,11,1
1741700040,11/01/2023,725000.00,14287741,0,0,3,7,0,6,1
1742800030,10/06/2022,578000.00,10047489,0,2,5,9,0,4,1
1742800060,10/06/2022,501000.00,13263903,0,3,5,8,0,11,1
1742800430,02/05/2023,463828.00,14137021,0,2,3,8,0,2,2
1745000090,08/11/2022,208000.00,11625469,0,0,4,7,0,2,1
1745100140,15/10/2022,210000.00,14364203,0,0,4,7,0,11,10
1748800120,16/03/2023,353500.00,14297216,0,0,3,8,0,6,1
1753500100,07/07/2022,309000.00,13499936,0,0,4,7,0,2,1
1755700060,09/06/2022,371500.00,10727301,0,0,5,7,0,11,1
1755700090,30/07/2022,405000.00,14666057,0,0,4,7,0,2,1
1759701600,10/05/2022,465000.00,12629954,0,0,4,6,0,1,1
1760600009,27/08/2022,229000.00,12405113,0,0,3,7,0,11,1
1760650210,29/11/2022,286950.00,14521168,0,0,3,7,0,1,2
1760650280,04/03/2023,324950.00,14327661,0,0,3,7,0,1,1
1760650290,03/02/2023,313200.00,10318349,0,0,3,7,0,6,1
1760650500,27/01/2023,332000.00,14974549,0,0,3,7,0,11,9
1760650610,28/03/2023,324500.00,12379564,0,0,3,7,0,5,2
1760650670,10/08/2022,270000.00,10069440,0,0,3,7,0,1,1
1760650750,04/10/2022,320000.00,13600908,0,0,3,7,0,11,1
1760650820,26/04/2023,290000.00,13115295,0,0,3,7,0,11,10
1760650880,15/03/2023,327000.00,12494492,0,0,3,7,0,9,1
1760650900,19/07/2022,337500.00,13221658,0,0,3,7,0,8,5
1760650950,21/04/2023,309000.00,13809711,0,0,3,7,0,7,1
1760651000,11/06/2022,250000.00,13594334,0,0,3,7,0,9,1
1761100080,15/07/2022,205000.00,13118987,0,0,3,7,0,8,1
1761100190,22/07/2022,225000.00,10937131,0,0,3,7,0,1,8
1761100300,28/10/2022,220000.00,14017354,0,0,3,7,0,10,1
1761300100,16/06/2022,279950.00,11690605,0,0,4,7,0,7,1
1761300110,30/06/2022,260000.00,11455506,0,0,4,7,0,1,4
1761300310,25/08/2022,211000.00,13658404,0,0,3,7,0,11,1
1761300340,08/06/2022,251750.00,14671450,0,0,5,7,0,4,1
1761300650,04/10/2022,295000.00,14851110,0,0,5,7,0,7,1
1761300850,15/12/2022,271000.00,14314475,0,0,5,7,0,11,5
1761600050,29/12/2022,397000.00,12083654,0,0,4,7,0,4,7
1761600150,28/07/2022,358000.00,13294812,0,0,4,7,0,2,4
1762600070,14/01/2023,917500.00,12247180,0,0,3,10,0,11,1
1762600090,22/04/2023,1211000.00,13638495,0,0,3,10,0,2,1
1762600190,27/12/2022,1035000.00,10492598,0,0,3,10,0,11,1
1762600260,20/05/2022,1050000.00,10302397,0,0,3,10,0,1,1
1762600280,12/07/2022,1202500.00,10432680,0,0,3,10,0,11,8
1762600320,08/06/2022,1025000.00,12585342,0,0,3,10,0,11,4
1765100025,31/01/2023,253000.00,11383453,0,0,3,7,0,6,1
1766600075,31/08/2022,389100.00,13891673,0,0,4,7,0,11,2
1769600066,09/12/2022,700000.00,14004787,0,2,3,8,2011,6,1
1769600147,29/07/2022,477590.00,10777024,0,0,3,8,0,2,10
1769600204,23/02/2023,350000.00,12138854,0,0,3,8,0,1,1
1770000090,05/04/2023,484000.00,11768243,0,0,3,7,0,1,5
1770000130,24/11/2022,435000.00,10643809,0,0,3,7,0,9,1
1770000330,01/10/2022,500000.00,13492002,0,0,4,7,0,8,1
1770000460,01/12/2022,430000.00,11892184,0,0,3,8,0,11,1
1770000490,20/05/2022,356000.00,13625730,0,0,3,7,0,1,4
1771000290,01/12/2022,340000.00,14006313,0,0,3,8,0,11,1
1771000430,30/04/2022,315000.00,11429527,0,0,3,7,0,10,1
1771000440,02/09/2022,322500.00,13836522,0,0,3,7,0,9,5
1771000540,02/11/2022,325000.00,13892240,0,0,4,7,0,6,1
1771000690,26/05/2022,305000.00,10141313,0,0,3,7,0,7,1
1771000760,11/05/2022,319000.00,13832149,0,0,4,7,0,11,3
1771000890,15/09/2022,305000.00,12664860,0,0,3,7,0,1,1
1771000950,04/11/2022,465960.00,13004964,0,0,3,7,0,3,3
1771000960,27/04/2023,380000.00,13077059,0,0,3,7,0,2,1
1771000970,08/10/2022,330000.00,13446250,0,0,4,7,0,10,2
1771100030,04/01/2023,335000.00,14000912,0,0,3,7,0,7,1
1771100130,14/03/2023,332900.00,14904208,0,0,4,7,0,11,1
1771100240,23/09/2022,361000.00,11436261,0,0,4,7,0,5,1
1771100330,03/06/2022,250000.00,12635600,0,0,2,7,0,4,1
1771100360,05/07/2022,320000.00,11825018,0,0,4,7,0,8,4
1771100440,08/06/2022,360000.00,14328089,0,0,5,7,0,10,1
1771110070,16/02/2023,325000.00,12377600,0,0,4,7,0,7,4
1771110090,18/08/2022,316000.00,12182997,0,0,5,7,0,4,10
1771110550,02/12/2022,422400.00,10862023,0,0,4,7,0,3,1
1771110640,22/06/2022,367500.00,11096525,0,0,4,7,0,8,4
1771110720,19/05/2022,330000.00,13029851,0,0,3,7,0,6,1
1772600510,18/06/2022,625000.00,14754983,0,0,3,10,0,1,2
1772600665,23/02/2023,562000.00,11624823,0,0,5,8,0,11,1
1773100121,21/06/2022,377520.00,13419040,0,0,3,7,0,3,1
1773100123,30/09/2022,285000.00,10997000,0,0,3,7,0,1,4
1773100275,30/01/2023,205000.00,12083173,0,0,3,7,0,1,1
1773100310,21/04/2023,464950.00,13416158,0,0,3,7,0,7,1
1773100315,25/08/2022,445000.00,10227150,0,0,3,7,0,11,4
1773100416,18/11/2022,315000.00,11742245,0,0,3,7,0,5,1
1773100430,22/04/2023,313500.00,14424222,0,0,3,8,0,1,9
1773100510,13/09/2022,396000.00,11115982,0,0,4,6,0,11,1
1773100541,15/04/2023,389950.00,10814915,0,0,3,8,0,7,8
1773100561,03/03/2023,308000.00,14746561,0,0,3,8,0,1,2
1773100604,19/07/2022,346000.00,14982815,0,0,3,8,0,11,1
1773100620,03/05/2023,350000.00,10725267,0,0,3,7,0,7,1
1773100755,19/08/2022,520000.00,10984053,0,0,3,7,1999,11,1
1773100765,27/04/2023,229000.00,12645442,0,0,3,6,0,5,1
1773100920,09/12/2022,320000.00,10925216,0,0,3,8,0,2,1
1773100921,13/12/2022,312500.00,12196732,0,0,3,8,0,1,1
1773100922,06/12/2022,315000.00,11460667,0,0,3,8,0,2,1
1773100924,06/07/2022,320000.00,13915702,0,0,3,8,0,1,1
1773100926,01/06/2022,320000.00,13045949,0,0,3,8,0,7,4
1773100967,21/02/2023,299999.00,12367677,0,0,3,7,0,7,1
1773100972,13/05/2022,312000.00,13577692,0,0,3,7,0,2,1
1773100980,16/06/2022,309000.00,13592904,0,0,3,7,0,6,1
1773101020,18/10/2022,307000.00,13449494,0,0,3,6,0,11,1
1773101050,18/02/2023,290000.00,10425254,0,0,4,7,0,2,2
1773101159,05/01/2023,250000.00,14329764,0,0,3,7,0,4,1
1773101215,15/07/2022,399700.00,12980200,0,0,4,7,0,1,1
1773101335,01/11/2022,399950.00,14820716,0,0,3,7,2014,7,5
1773101340,31/01/2023,399950.00,14456851,0,0,4,6,0,1,1
1773101530,16/12/2022,275000.00,14514519,0,0,3,5,0,2,1
1773600264,21/02/2023,705000.00,10222007,0,0,3,9,0,1,1
1773600691,23/06/2022,346500.00,10303331,0,0,4,7,1958,10,1
1774000030,28/03/2023,395000.00,13402024,0,0,4,7,0,1,1
1774000050,05/05/2022,480500.00,11111918,0,0,4,8,0,7,1
1774000170,03/01/2023,419950.00,14827538,0,0,3,8,0,4,1
1774000200,30/11/2022,400000.00,13476795,0,0,3,7,0,8,4
1774000330,05/07/2022,437000.00,10041747,0,0,4,8,0,4,1
1774000720,18/06/2022,425000.00,13706349,0,0,3,7,0,7,1
1774000780,03/01/2023,469500.00,13332233,0,0,4,8,0,2,1
1774200060,15/06/2022,669000.00,14794334,0,0,5,8,0,11,1
1774200190,26/04/2023,580000.00,11093775,0,0,4,8,0,11,4
1774200230,18/01/2023,585000.00,11002624,0,0,3,8,0,9,1
1774220070,05/05/2023,550000.00,10293680,0,0,3,8,0,7,1
1774220160,02/11/2022,632925.00,11819323,0,0,4,8,0,7,1
1774220350,30/03/2023,510000.00,14503017,0,0,3,8,0,2,1
1774220400,11/05/2022,591000.00,11424264,0,0,4,8,0,1,1
1774230090,11/06/2022,697000.00,13351234,0,0,4,8,0,9,1
1774230180,15/09/2022,696500.00,10062328,0,0,3,8,0,11,1
1774230300,04/03/2023,615000.00,12585402,0,0,4,8,0,5,10
1774350160,16/07/2022,522250.00,12013391,0,0,3,8,0,11,1
1775500050,27/01/2023,440000.00,11613571,0,0,3,7,0,5,1
1775500310,19/01/2023,455000.00,14138787,0,0,3,8,0,11,2
1775500362,11/10/2022,625000.00,14774728,0,0,3,9,0,11,1
1775500371,29/04/2023,712000.00,11810908,0,0,3,10,0,10,1
1775700011,10/05/2023,514800.00,12006877,0,0,3,6,0,3,4
1775800220,31/03/2023,410988.00,11641633,0,0,4,7,0,2,1
1775800280,24/02/2023,310000.00,13482214,0,0,4,7,0,1,1
1775800290,30/07/2022,354000.00,10550857,0,0,3,7,0,5,1
1775800420,31/01/2023,474000.00,13252564,0,0,4,8,0,1,1
1775800510,22/03/2023,432000.00,11533370,0,0,4,7,0,11,6
1775800710,24/01/2023,315500.00,11045036,0,0,4,7,0,6,4
1775800740,04/02/2023,414250.00,11153099,0,0,4,7,0,2,1
1775800750,08/03/2023,344000.00,12401496,0,0,4,6,0,11,1
1775800800,22/02/2023,396000.00,11705050,0,0,3,7,0,11,1
1775800860,26/04/2023,469500.00,12438840,0,0,4,7,0,9,1
1775801020,22/11/2022,410000.00,10778130,0,0,3,7,0,4,9
1775801090,28/05/2022,465000.00,13861562,0,0,5,8,0,11,1
1775801260,09/03/2023,425000.00,13711576,0,0,4,7,0,8,1
1775801340,04/06/2022,415000.00,13265127,0,0,3,7,0,11,7
1775801405,14/12/2022,557500.00,10943288,0,0,3,8,0,9,1
1775900140,07/07/2022,400000.00,10049590,0,0,4,8,0,9,1
1775900220,20/09/2022,300000.00,10347076,0,0,3,7,0,11,1
1775910270,18/10/2022,355000.00,14670198,0,0,3,7,0,2,1
1775910370,03/02/2023,612480.00,10313646,0,0,3,9,0,3,10
1775910460,11/03/2023,395000.00,13538930,0,0,3,7,0,6,1
1775920210,28/05/2022,374000.00,12748498,0,0,4,7,0,1,1
1775920340,24/01/2023,484000.00,11604992,0,0,3,7,0,11,2
1775920350,22/11/2022,323000.00,13779840,0,0,3,7,0,1,1
1775930010,20/12/2022,335000.00,14070123,0,0,3,7,0,1,1
1775930140,03/05/2023,365000.00,10433322,0,0,3,8,0,6,1
1775930440,21/06/2022,479000.00,13681466,0,0,4,8,0,9,1
1775950030,10/08/2022,375000.00,10397023,0,0,3,8,0,11,1
1775950100,11/01/2023,357823.00,13698867,0,0,3,8,0,8,1
1776230060,06/07/2022,435000.00,13348141,0,0,3,7,0,11,1
1776230180,06/10/2022,427500.00,13748651,0,0,3,8,0,7,1
1776230190,06/04/2023,495000.00,12711192,0,0,3,8,0,5,1
1776230220,24/06/2022,414000.00,12119287,0,0,3,8,0,11,1
1776420150,21/07/2022,295000.00,10642322,0,0,3,7,0,6,1
1776460110,21/12/2022,395000.00,11328101,0,0,3,8,0,1,1
1776460140,22/07/2022,395000.00,12260732,0,0,3,8,0,1,1
1776460190,24/06/2022,429900.00,14661945,0,0,3,8,0,1,4
1777500060,06/07/2022,527700.00,12193237,0,0,4,8,0,11,2
1777500090,27/12/2022,680000.00,14128164,0,0,4,8,0,9,1
1777500160,23/04/2023,718000.00,10303943,0,0,4,9,0,5,1
1777600210,15/02/2023,590000.00,13097950,0,0,5,8,0,1,1
1777600230,04/05/2022,610000.00,13779584,0,0,5,8,0,1,1
1777600450,03/05/2023,730000.00,10590815,0,0,4,8,0,11,1
1777600490,22/10/2022,675000.00,12118161,0,0,4,8,0,9,1
1777600850,22/06/2022,859000.00,14827556,0,0,3,8,0,1,4
1777600880,09/07/2022,582000.00,13347639,0,0,4,8,0,1,1
1777600900,08/07/2022,710000.00,12426982,0,0,5,8,0,2,1
1778350070,07/05/2022,765000.00,12317028,0,0,3,10,0,11,1
1778350150,09/08/2022,839000.00,13114851,0,0,3,10,0,5,2
1778350160,08/07/2022,847700.00,14298233,0,0,3,10,0,11,1
1778350270,13/09/2022,665000.00,12442251,0,0,3,9,0,11,1
1778360150,18/06/2022,1240000.00,12075078,0,0,3,10,0,1,1
1778500015,14/10/2022,728000.00,11401304,0,0,3,8,0,11,2
1778500595,11/04/2023,683000.00,14585903,0,0,3,7,0,1,1
1778500620,05/07/2022,1300000.00,13283696,0,0,3,9,0,10,1
1781500155,27/05/2022,445000.00,11705758,0,0,4,7,0,8,4
1781500180,25/03/2023,390000.00,14451459,0,0,3,7,0,1,4
1781500220,29/01/2023,690000.00,10183260,0,0,3,9,2007,11,5
1781500385,04/08/2022,296500.00,13389802,0,0,3,7,0,1,2
1781500435,18/08/2022,260000.00,12478649,0,0,5,7,0,5,1
1781500435,23/02/2023,575000.00,10766139,0,0,5,7,0,1,3
1782000085,13/09/2022,350000.00,13611670,0,0,4,7,0,6,1
1782000130,21/05/2022,383000.00,14808649,0,0,4,7,0,4,1
1782000160,28/05/2022,356700.00,14988060,0,0,4,7,0,6,1
1782000180,21/10/2022,350000.00,12961210,0,0,4,7,0,9,2
1782500035,01/07/2022,471240.00,11060930,0,0,4,7,0,3,1
1782500065,26/04/2023,420000.00,10256995,0,0,4,7,0,2,1
1782500095,07/03/2023,369000.00,12652863,0,0,4,7,0,5,1
1785400210,27/01/2023,524000.00,11019680,0,0,3,8,0,8,1
1785400300,19/08/2022,525000.00,13607680,0,0,3,8,0,2,1
1785400770,23/08/2022,500000.00,10985842,0,0,3,8,0,1,1
1785400780,13/04/2023,550000.00,12600383,0,0,3,8,0,1,1
1785500132,16/11/2022,293000.00,10336067,0,0,3,7,0,11,2
1786200010,12/05/2023,456500.00,10015340,0,0,3,9,0,11,4
1786630160,09/07/2022,344200.00,12984553,0,0,3,8,0,9,8
1786640030,31/01/2023,359950.00,10895336,0,0,4,8,0,6,1
1786640070,04/08/2022,361000.00,12241144,0,0,3,8,0,8,1
1786700080,13/01/2023,470000.00,14128986,0,0,3,9,0,6,1
1786700240,22/10/2022,472000.00,10307092,0,0,3,8,0,11,1
1786810040,07/09/2022,698000.00,11436575,0,0,3,9,0,11,1
1786830060,05/07/2022,685000.00,13971589,0,0,4,8,0,9,1
1786830090,06/07/2022,790680.00,11286524,0,0,3,8,0,3,1
1787250210,20/12/2022,500280.00,12805017,0,0,3,8,0,3,1
1787270090,23/02/2023,299800.00,14151658,0,0,3,8,0,8,1
1787600094,04/11/2022,285000.00,14827661,0,0,3,7,0,11,1
1787600146,19/08/2022,427000.00,11728928,0,0,3,8,0,1,2
1787600164,21/07/2022,310000.00,10511517,0,0,4,6,0,11,5
1787600165,21/06/2022,396500.00,10060945,0,0,3,8,0,1,1
1787600190,01/04/2023,353000.00,12233184,0,0,3,7,0,1,8
1787600209,07/09/2022,432500.00,14404677,0,0,3,8,0,1,4
1787600224,08/03/2023,390000.00,12115108,0,0,3,7,0,7,1
1787600252,03/05/2023,282000.00,13713902,0,0,3,7,0,11,1
1787600294,03/02/2023,222000.00,10702155,0,0,3,7,0,11,1
1788300010,09/12/2022,179950.00,13131612,0,0,3,6,0,11,9
1788300020,06/07/2022,183500.00,10617014,0,0,4,6,0,7,1
1788700070,25/06/2022,170000.00,14359066,0,0,4,6,0,2,1
1788700160,18/02/2023,195000.00,10440429,0,0,4,6,1977,5,1
1788700185,04/03/2023,198500.00,14807567,0,0,4,6,0,1,1
1788700230,04/05/2022,191000.00,13198547,0,0,4,6,0,6,1
1788700295,09/03/2023,172000.00,12101146,0,0,4,7,0,9,1
1788800080,28/07/2022,184900.00,12258756,0,0,3,6,0,6,1
1788800610,31/08/2022,105000.00,12514401,0,0,3,6,0,6,1
1788800630,27/10/2022,96500.00,12473770,0,0,3,6,0,9,1
1788800630,23/02/2023,244200.00,13147383,0,0,3,6,0,3,1
1788800770,26/07/2022,187500.00,13569801,0,0,3,6,0,1,1
1788800910,18/10/2022,190000.00,12075962,0,0,4,6,0,7,1
1788900230,01/04/2023,199950.00,13170771,0,0,3,6,0,9,1
1788900230,20/07/2022,86500.00,11212949,0,0,3,6,0,2,2
1788900380,10/02/2023,185000.00,13524839,0,0,4,6,0,1,1
1789800020,01/06/2022,375900.00,12571084,0,0,4,8,0,11,1
1789900065,07/07/2022,215000.00,14346707,0,0,3,8,0,11,1
1789900080,20/07/2022,209950.00,13692275,0,0,3,7,0,1,1
1790000080,01/02/2023,321027.00,13112520,0,0,4,8,0,6,1
1794500360,21/04/2023,865000.00,10864916,0,0,3,8,0,1,1
1794500383,24/06/2022,937000.00,14204419,0,0,3,8,0,1,1
1794500695,02/03/2023,750000.00,14466635,0,0,5,7,0,11,1
1794500870,25/03/2023,937200.00,11397956,0,0,3,7,0,3,1
1794501390,29/04/2023,1190000.00,13635019,0,0,4,8,0,1,3
1794501415,26/05/2022,840500.00,13906051,0,0,4,8,0,7,1
1795500060,19/10/2022,198400.00,10452704,0,0,4,7,0,6,1
1795500240,21/06/2022,249500.00,12958325,0,0,4,7,0,1,2
1795700030,29/11/2022,355000.00,13835474,0,0,3,8,0,11,1
1795800040,01/09/2022,1350000.00,12168692,0,4,4,11,0,9,8
1795900120,27/10/2022,549000.00,11980358,0,0,3,8,0,2,1
1795900210,16/05/2022,575550.00,10661842,0,0,3,8,0,11,8
1795900360,31/05/2022,615000.00,12913923,0,0,4,8,0,10,1
1795910360,20/09/2022,475000.00,12349198,0,0,3,8,0,11,1
1795910420,29/10/2022,515000.00,13846267,0,0,3,8,0,11,8
1795920250,25/02/2023,637000.00,12142760,0,0,4,8,0,5,1
1795920310,02/08/2022,690000.00,10069261,0,0,4,8,0,7,1
1795920350,15/06/2022,605000.00,10258506,0,0,3,8,0,8,6
1795920440,19/06/2022,639500.00,10211094,0,0,3,8,0,7,5
1796000120,21/10/2022,510000.00,13781182,0,0,4,8,0,11,9
1796100010,09/09/2022,555000.00,13529319,0,0,4,10,0,9,1
1796100015,21/04/2023,675000.00,10223505,0,0,3,9,0,1,1
1796100140,13/07/2022,170000.00,11327362,0,0,2,7,0,9,1
1796200140,07/03/2023,270000.00,13870806,0,0,4,7,0,1,2
1796250140,08/03/2023,399950.00,10495056,0,0,4,8,0,1,7
1796350080,21/06/2022,239950.00,10784069,0,0,4,7,0,6,1
1796350300,08/07/2022,195000.00,12342957,0,0,4,6,0,11,1
1796350570,19/05/2022,195000.00,12902136,0,0,3,7,0,7,1
1796350690,18/08/2022,245000.00,14024117,0,0,3,7,0,1,1
1796351080,16/07/2022,208000.00,10643841,0,0,4,7,0,1,1
1796360080,07/07/2022,237950.00,14143348,0,0,4,7,0,1,1
1796360340,20/07/2022,269950.00,13491569,0,0,4,8,0,7,1
1796360350,26/01/2023,255000.00,14998185,0,0,5,7,0,11,2
1796360370,23/03/2023,257000.00,10740520,0,0,4,7,0,2,1
1796360470,15/06/2022,326304.00,14868481,0,0,3,7,0,3,1
1796360870,28/10/2022,225000.00,14269863,0,0,4,7,0,2,4
1796360990,29/06/2022,205000.00,10755928,0,0,3,7,0,11,1
1796361100,15/10/2022,265000.00,14713745,0,0,4,7,0,8,1
1796361140,29/10/2022,303600.00,14918042,0,0,3,7,0,3,1
1796370150,26/10/2022,240000.00,13646932,0,0,4,7,0,5,1
1796370180,06/05/2023,260000.00,10122871,0,0,4,7,0,8,1
1796370590,03/03/2023,255000.00,13304642,0,0,3,7,0,5,1
1796370730,18/05/2022,259900.00,13708303,0,0,4,7,0,4,7
1796370930,08/07/2022,260000.00,12201805,0,0,4,7,0,2,6
1796380060,29/11/2022,253000.00,14512111,0,0,5,7,0,4,1
1796380310,02/09/2022,240000.00,14203718,0,0,3,7,0,5,1
1796380330,21/06/2022,249900.00,14585768,0,0,4,7,0,10,1
1796380960,24/11/2022,223000.00,10168445,0,0,3,7,0,5,1
1796381070,23/06/2022,270000.00,11484864,0,0,4,7,0,2,1
1796381120,26/07/2022,219000.00,14233524,0,0,4,7,0,11,1
1796500100,09/02/2023,259000.00,13689444,0,0,3,7,0,2,5
1796700160,22/03/2023,279900.00,10930861,0,0,3,7,0,1,2
1797500230,16/08/2022,1180000.00,13210636,0,0,3,8,2014,9,1
1797500435,18/04/2023,570000.00,10744931,0,0,4,7,0,1,1
1797500530,03/05/2023,655100.00,10765496,0,0,3,7,0,11,3
1797500600,23/08/2022,850000.00,14865256,0,0,3,8,2007,1,1
1797500780,19/05/2022,540000.00,13249385,0,0,3,8,0,8,1
1797500985,31/08/2022,883000.00,12528110,0,0,5,8,0,11,1
1797501275,05/05/2023,665000.00,12323132,0,0,4,7,0,11,1
1798000100,27/05/2022,750500.00,12428753,0,0,4,8,0,10,2
1802000060,10/06/2022,1325000.00,13796149,0,0,3,8,0,1,1
1806900499,19/07/2022,675000.00,14306216,0,0,3,8,0,11,8
1806900502,12/10/2022,649000.00,12321227,0,0,3,8,0,11,2
1807900300,15/12/2022,830000.00,11980930,0,0,3,6,0,7,1
1814800060,18/02/2023,965000.00,10992467,0,0,3,8,2004,11,1
1818800144,30/04/2022,750000.00,12163270,0,2,4,8,0,4,1
1818800235,03/09/2022,1100000.00,12746747,0,4,5,8,0,5,4
1818800289,19/01/2023,795000.00,11458451,0,0,3,9,0,7,10
1819800042,12/11/2022,460000.00,14774672,0,0,4,7,0,11,1
1819800286,14/06/2022,460000.00,13040726,0,0,4,6,0,6,1
1820069019,27/05/2022,302000.00,14675418,0,2,5,6,0,2,1
1821059067,23/06/2022,200000.00,10836485,0,0,4,6,0,11,1
1821059264,24/06/2022,224000.00,11640242,0,0,4,7,0,9,3
1821069072,06/05/2022,335000.00,12444258,0,0,2,7,0,1,1
1822039138,25/02/2023,600000.00,13799892,1,4,4,8,0,10,1
1822039225,23/07/2022,665000.00,13509105,0,0,5,8,0,9,1
1822059057,23/07/2022,152000.00,12348390,0,0,3,4,0,11,1
1822059073,12/04/2023,300000.00,11407922,0,0,3,7,0,11,10
1822059156,12/01/2023,680000.00,14194051,0,0,3,10,0,1,1
1822059331,14/07/2022,215000.00,12534605,0,0,3,7,0,11,1
1822059382,31/12/2022,243000.00,13265235,0,0,3,7,0,5,4
1822059440,01/02/2023,511000.00,11384615,0,0,3,10,0,7,1
1822069041,11/11/2022,400000.00,14928672,0,0,4,8,0,11,1
1822069052,07/07/2022,450000.00,14807455,0,0,4,7,1968,1,1
1822069097,21/12/2022,540000.00,12871893,0,0,3,7,1985,4,8
1822069109,08/09/2022,485000.00,12684379,0,0,4,8,0,11,1
1822069116,15/12/2022,590000.00,11977676,0,0,3,9,0,11,1
